"17313","26904","0"
"33812","56312","0"
"61281","30252","0"
"68398","44949","0"
"7067","12665","0"
"36073","44707","0"
"69907","67918","0"
"57850","69444","0"
"17943","51465","0"
"58122","442","0"
"50853","59909","0"
"63865","17694","0"
"46506","17073","0"
"23998","12502","0"
"9988","74809","0"
"5148","21749","0"
"21814","70437","0"
"1352","47214","0"
"7819","18837","0"
"51920","49367","0"
"43836","63309","0"
"65896","4899","0"
"45978","57987","0"
"40794","57021","0"
"47404","19606","0"
"71385","17000","0"
"73769","29508","0"
"28530","52677","0"
"73302","15700","0"
"2905","40631","0"
"2083","56629","0"
"26761","6244","0"
"71926","9828","0"
"72935","27125","0"
"161","49062","0"
"67060","56505","0"
"75180","73371","0"
"52585","60939","0"
"4390","1373","0"
"43361","21909","0"
"49209","9723","0"
"74196","56482","0"
"47111","75556","0"
"8281","65078","0"
"20179","9941","0"
"67872","15706","0"
"53940","75583","0"
"37875","4906","0"
"25823","7903","0"
"30943","58366","0"
"65145","66439","0"
"27599","39553","0"
"9092","54780","0"
"64253","8782","0"
"12302","19763","0"
"74488","71179","0"
"34813","17202","0"
"64638","30877","0"
"39889","30431","0"
"12867","51922","0"
"62357","44989","0"
"37293","58991","0"
"21691","9758","0"
"33391","56087","0"
"51544","5221","0"
"8435","65147","0"
"30387","74430","0"
"62817","6262","0"
"19276","10300","0"
"4881","57576","0"
"71977","75537","0"
"68909","44664","0"
"34338","719","0"
"3771","71349","0"
"26424","41481","0"
"11418","34515","0"
"53238","70397","0"
"1672","31615","0"
"66715","3205","0"
"20599","3621","0"
"26108","68929","0"
"36590","46914","0"
"69157","43582","0"
"53377","51279","0"
"41174","70788","0"
"46661","60127","0"
"55338","17870","0"
"49005","21220","0"
"67033","48620","0"
"5336","41194","0"
"54553","45643","0"
"8378","35398","0"
"56115","71384","0"
"40596","22865","0"
"48502","2732","0"
"5168","56261","0"
"7023","9409","0"
"44201","76011","0"
"35193","26198","0"
"62725","67050","0"
"37898","73746","0"
"25160","5991","0"
"25926","5884","0"
"34337","35341","0"
"30416","17720","0"
"50033","74515","0"
"32241","17693","0"
"76095","31823","0"
"17645","3966","0"
"59766","28830","0"
"42765","76210","0"
"14830","9932","0"
"75805","65904","0"
"43129","22219","0"
"22981","17676","0"
"27753","25922","0"
"57705","13639","0"
"12118","39831","0"
"16113","42328","0"
"18032","8262","0"
"69219","16826","0"
"61122","10396","0"
"68398","27687","0"
"7030","2154","0"
"5385","68204","0"
"64721","20033","0"
"64362","45908","0"
"74732","49381","0"
"51004","24939","0"
"13093","53834","0"
"33959","76077","0"
"67423","20468","0"
"22892","39741","0"
"31488","49671","0"
"71933","3569","0"
"70017","49249","0"
"59941","41340","0"
"75270","11802","0"
"49772","47755","0"
"60157","57074","0"
"33009","51517","0"
"18376","22760","0"
"1658","38816","0"
"22278","10305","0"
"8832","36665","0"
"50972","34357","0"
"30707","58378","0"
"46826","38901","0"
"23137","28853","0"
"19980","72337","0"
"30036","35901","0"
"13855","68487","0"
"49893","13721","0"
"67361","159","0"
"30893","20910","0"
"28339","16859","0"
"35979","8247","0"
"6352","70637","0"
"46263","27001","0"
"59516","72166","0"
"55221","66424","0"
"34623","19946","0"
"53258","45819","0"
"63585","64545","0"
"70678","60531","0"
"70362","68082","0"
"20890","73001","0"
"48048","7757","0"
"18953","56227","0"
"55163","16719","0"
"25322","74464","0"
"37777","24887","0"
"15539","52383","0"
"12670","30413","0"
"71682","40500","0"
"30685","44358","0"
"32929","23486","0"
"68272","29509","0"
"44951","31789","0"
"20704","18810","0"
"31509","38044","0"
"53311","69726","0"
"35423","20939","0"
"27852","35330","0"
"54517","7582","0"
"917","25525","0"
"53155","1674","0"
"9154","13364","0"
"22246","54340","0"
"2900","3999","0"
"21377","76057","0"
"36315","58360","0"
"40882","57797","0"
"36335","75660","0"
"42302","40484","0"
"13270","51465","0"
"46920","37617","0"
"2584","45705","0"
"41672","63844","0"
"49296","65176","0"
"73192","67657","0"
"15539","16635","0"
"67723","72357","0"
"15261","62366","0"
"48581","56238","0"
"2798","5496","0"
"45115","24361","0"
"23098","35189","0"
"52253","12545","0"
"73342","65612","0"
"37283","28399","0"
"55854","10855","0"
"44541","73494","0"
"54067","12595","0"
"7011","39784","0"
"8382","13839","0"
"27093","488","0"
"32844","54518","0"
"33054","57546","0"
"30462","3392","0"
"10200","29231","0"
"51107","34131","0"
"687","52119","0"
"51174","23735","0"
"11760","26070","0"
"73060","26122","0"
"32363","47311","0"
"15494","18579","0"
"26554","34248","0"
"63850","59718","0"
"42045","57855","0"
"52208","62697","0"
"18954","28863","0"
"48893","16544","0"
"47186","51423","0"
"51751","13504","0"
"73506","1173","0"
"52647","6747","0"
"66086","7315","0"
"46026","2116","0"
"7553","51620","0"
"36787","38077","0"
"16581","16250","0"
"69424","59953","0"
"63872","59354","0"
"35643","27267","0"
"9818","74777","0"
"68371","476","0"
"16694","44554","0"
"75884","72328","0"
"22819","22055","0"
"29484","15671","0"
"18216","28991","0"
"20478","37196","0"
"73992","3232","0"
"60356","920","0"
"9720","6450","0"
"74198","16066","0"
"12830","72284","0"
"54752","6149","0"
"74257","22764","0"
"36703","36539","0"
"5908","10451","0"
"73898","13643","0"
"16372","45224","0"
"37737","22769","0"
"36972","23598","0"
"63541","61868","0"
"41562","70651","0"
"57157","30091","0"
"1544","10590","0"
"24150","35480","0"
"18977","54057","0"
"29581","17607","0"
"49753","21027","0"
"27027","35304","0"
"40783","40823","0"
"73736","27198","0"
"71194","23008","0"
"39955","26859","0"
"48653","25709","0"
"53764","37371","0"
"20823","66927","0"
"73631","43654","0"
"46728","73801","0"
"49090","14453","0"
"52072","73414","0"
"15088","39750","0"
"61208","25562","0"
"43237","55804","0"
"9974","41245","0"
"51147","26552","0"
"10951","3539","0"
"21335","5355","0"
"50801","23079","0"
"3955","40265","0"
"41120","39206","0"
"7190","25036","0"
"1535","72306","0"
"39416","32221","0"
"73194","22474","0"
"64324","49319","0"
"72967","69933","0"
"72710","22868","0"
"23587","9213","0"
"39760","29472","0"
"47482","4273","0"
"67888","19688","0"
"35392","22240","0"
"29948","60788","0"
"61612","40031","0"
"18681","49665","0"
"32695","8407","0"
"40232","60067","0"
"26203","67188","0"
"51339","61189","0"
"43922","68480","0"
"24638","29112","0"
"37845","64568","0"
"49575","42306","0"
"63441","61263","0"
"32627","72121","0"
"23725","59881","0"
"15815","4863","0"
"69701","56140","0"
"22952","784","0"
"1795","13328","0"
"74643","4241","0"
"39149","51682","0"
"37252","28034","0"
"47890","10202","0"
"25902","22450","0"
"73062","68551","0"
"58714","34435","0"
"55444","45408","0"
"19431","7735","0"
"40568","8994","0"
"27749","59456","0"
"19556","14242","0"
"22817","42529","0"
"56655","33884","0"
"50632","47078","0"
"75735","25258","0"
"31934","73515","0"
"44273","72565","0"
"66460","34683","0"
"8244","59650","0"
"35214","24210","0"
"74676","71231","0"
"18851","13274","0"
"18240","61637","0"
"41113","41033","0"
"11581","69865","0"
"62271","32090","0"
"23951","25748","0"
"63452","39944","0"
"1231","41211","0"
"3436","34294","0"
"51324","52244","0"
"5523","14650","0"
"21353","74457","0"
"60984","30033","0"
"37459","70157","0"
"59436","37054","0"
"61564","51961","0"
"10878","70794","0"
"46191","75859","0"
"31128","5725","0"
"1618","46066","0"
"6436","17203","0"
"21345","39175","0"
"74337","50130","0"
"48644","30160","0"
"26297","34290","0"
"66328","9578","0"
"46477","56953","0"
"24966","55052","0"
"13963","60260","0"
"52715","38867","0"
"34182","62644","0"
"46355","486","0"
"14335","22713","0"
"61731","13808","0"
"70748","47169","0"
"30327","58449","0"
"53582","31287","0"
"23568","72222","0"
"31944","14717","0"
"43858","40342","0"
"1464","23391","0"
"26201","62791","0"
"23311","62887","0"
"9626","65334","0"
"15865","67320","0"
"22541","52434","0"
"48937","58370","0"
"75195","3505","0"
"55486","74455","0"
"21087","37667","0"
"2973","9356","0"
"15615","3933","0"
"36998","51231","0"
"66274","75761","0"
"24039","28659","0"
"72065","28776","0"
"69014","60583","0"
"347","5254","0"
"59100","31554","0"
"39372","26149","0"
"50646","26856","0"
"33610","12800","0"
"52928","58084","0"
"32703","66038","0"
"284","49399","0"
"2276","28444","0"
"25579","58822","0"
"74041","36679","0"
"31045","29282","0"
"23506","1797","0"
"36234","57844","0"
"59602","18834","0"
"34832","21079","0"
"60104","9145","0"
"62662","24599","0"
"174","44503","0"
"31693","44802","0"
"52664","2954","0"
"65888","65369","0"
"28967","22474","0"
"6352","6066","0"
"68559","75570","0"
"8149","5393","0"
"75327","69970","0"
"4655","66481","0"
"58808","61944","0"
"2217","61503","0"
"74468","8725","0"
"9453","33085","0"
"75621","62160","0"
"30018","16061","0"
"27455","10365","0"
"47361","11153","0"
"24706","33370","0"
"16314","37094","0"
"15283","39444","0"
"47111","35117","0"
"71232","29486","0"
"2050","63319","0"
"49879","66668","0"
"52836","75740","0"
"65927","45834","0"
"70042","22729","0"
"31686","51061","0"
"42875","55020","0"
"66581","19418","0"
"69214","74029","0"
"58690","73024","0"
"75783","25804","0"
"20634","27912","0"
"63072","41511","0"
"74672","20062","0"
"2099","69868","0"
"26615","65070","0"
"18461","55979","0"
"33454","65442","0"
"48233","65200","0"
"58800","63197","0"
"50115","23124","0"
"49025","60649","0"
"13507","64252","0"
"33745","52154","0"
"71617","45818","0"
"30722","24082","0"
"31904","16601","0"
"11369","21999","0"
"6869","49006","0"
"54713","6893","0"
"48882","13649","0"
"72297","15428","0"
"48445","11779","0"
"56523","24074","0"
"22554","28633","0"
"61486","33847","0"
"51271","27784","0"
"71853","41095","0"
"46982","39893","0"
"7940","28917","0"
"22461","70331","0"
"6583","37879","0"
"9740","52223","0"
"10790","45465","0"
"50781","4421","0"
"14430","47164","0"
"32523","21206","0"
"24682","20466","0"
"23484","51691","0"
"41020","19586","0"
