"60409","60401","1"
"15513","53656","1"
"23093","23106","1"
"51294","13187","1"
"70964","32880","1"
"37528","75626","1"
"68644","30526","1"
"4628","4626","1"
"36583","74710","1"
"67348","29226","1"
"51792","13683","1"
"46655","46631","1"
"8512","8518","1"
"8966","8946","1"
"19129","19117","1"
"15981","15977","1"
"51208","51202","1"
"57313","19195","1"
"9755","47884","1"
"30792","30790","1"
"30744","68849","1"
"1435","1458","1"
"50044","11947","1"
"5056","5075","1"
"26422","64544","1"
"38390","38392","1"
"45675","45646","1"
"24326","62408","1"
"15972","54071","1"
"54384","16275","1"
"3707","41806","1"
"23254","23287","1"
"17520","55635","1"
"74123","74150","1"
"63762","25654","1"
"50631","50640","1"
"42045","3934","1"
"60650","60638","1"
"68152","30013","1"
"36124","36108","1"
"63558","25445","1"
"10616","48753","1"
"5168","43293","1"
"29688","29703","1"
"50076","11989","1"
"34079","34096","1"
"65267","65266","1"
"50228","12106","1"
"32195","70311","1"
"3859","41988","1"
"25070","25075","1"
"69452","69425","1"
"33682","71794","1"
"44956","6857","1"
"66852","28734","1"
"4810","4819","1"
"25423","63552","1"
"75357","75372","1"
"36117","36136","1"
"51426","13339","1"
"49278","49276","1"
"55812","55818","1"
"61429","23300","1"
"43129","5039","1"
"42143","42145","1"
"59932","59930","1"
"66373","28244","1"
"69255","31172","1"
"57353","57347","1"
"31241","69353","1"
"44928","6825","1"
"48525","48528","1"
"46141","46131","1"
"33788","33817","1"
"13863","51988","1"
"57938","19804","1"
"38027","76162","1"
"42386","42382","1"
"4244","4221","1"
"17219","17206","1"
"8216","46344","1"
"62006","61982","1"
"15327","53436","1"
"1719","39827","1"
"31228","69330","1"
"26927","26924","1"
"43739","43721","1"
"70217","70211","1"
"43993","43994","1"
"46206","8094","1"
"37600","37595","1"
"4170","42250","1"
"67244","29132","1"
"60379","22263","1"
"21383","59468","1"
"51623","51639","1"
"65292","27194","1"
"50703","12597","1"
"45911","45912","1"
"65671","65652","1"
"60685","60701","1"
"74096","35989","1"
"12123","12120","1"
"50617","12526","1"
"41917","3803","1"
"26400","26377","1"
"36306","74450","1"
"66776","66794","1"
"59623","59642","1"
