11,0,7,7,1,11,0,0,4,at_coder/arc010/A/4642797.py,at_coder/arc010/A,2770
9,0,6,6,1,9,0,0,5,at_coder/arc010/A/4581903.py,at_coder/arc010/A,2796
11,0,8,8,1,11,0,0,5,at_coder/arc010/A/4564718.py,at_coder/arc010/A,2784
11,0,8,8,1,11,0,0,5,at_coder/arc010/A/4655503.py,at_coder/arc010/A,2799
10,0,7,7,1,10,0,0,5,at_coder/arc010/A/4472547.py,at_coder/arc010/A,2783
9,0,6,6,1,9,0,0,5,at_coder/arc010/A/4733333.py,at_coder/arc010/A,2777
12,0,8,8,2,12,0,0,6,at_coder/arc010/A/4654798.py,at_coder/arc010/A,2789
11,0,7,7,1,11,0,0,4,at_coder/arc010/A/4723748.py,at_coder/arc010/A,2768
9,0,6,6,1,9,0,0,5,at_coder/arc010/A/4626746.py,at_coder/arc010/A,2800
11,0,8,8,1,11,0,0,5,at_coder/arc010/A/4473957.py,at_coder/arc010/A,2795
12,0,10,10,1,12,0,0,4,at_coder/arc010/A/4825329.py,at_coder/arc010/A,2773
9,0,8,8,1,9,0,0,6,at_coder/arc010/A/4633683.py,at_coder/arc010/A,2792
11,0,10,10,1,11,0,0,7,at_coder/arc010/A/4681805.py,at_coder/arc010/A,2787
29,4,55,55,7,30,0,0,9,at_coder/arc010/C/1759091.py,at_coder/arc010/C,2837
35,0,39,39,4,35,0,0,3,at_coder/arc010/C/3590012.py,at_coder/arc010/C,2835
25,0,37,37,3,25,0,0,13,at_coder/arc010/C/2064277.py,at_coder/arc010/C,2838
20,0,18,18,4,20,0,0,2,at_coder/arc010/B/4825515.py,at_coder/arc010/B,2812
17,0,12,12,2,17,0,0,2,at_coder/arc010/B/2340716.py,at_coder/arc010/B,2813
16,0,17,17,1,16,0,0,7,at_coder/arc010/B/3812174.py,at_coder/arc010/B,2833
15,2,25,25,5,16,0,0,7,at_coder/arc010/B/4413230.py,at_coder/arc010/B,2834
14,2,21,21,6,15,0,0,10,at_coder/arc010/B/2595234.py,at_coder/arc010/B,2831
14,0,24,24,4,14,0,0,9,at_coder/arc010/B/3720731.py,at_coder/arc010/B,2819
22,0,21,21,3,22,0,0,10,at_coder/arc010/B/3560453.py,at_coder/arc010/B,2830
17,2,21,21,3,18,0,0,11,at_coder/arc010/B/1632435.py,at_coder/arc010/B,2824
17,2,20,20,6,19,0,0,7,at_coder/arc010/B/4930063.py,at_coder/arc010/B,2821
16,0,21,21,2,16,0,0,10,at_coder/arc010/B/3222952.py,at_coder/arc010/B,2827
18,0,12,12,2,18,0,0,4,at_coder/arc010/B/2340111.py,at_coder/arc010/B,2828
19,0,26,26,1,19,0,0,10,at_coder/arc010/B/1774582.py,at_coder/arc010/B,2810
5,0,5,5,1,5,0,0,3,at_coder/arc017/A/4803667.py,at_coder/arc017/A,4207
9,1,14,14,2,10,0,0,10,at_coder/arc017/A/4548520.py,at_coder/arc017/A,4199
6,0,6,6,1,6,0,0,4,at_coder/arc017/A/4825521.py,at_coder/arc017/A,4176
5,0,5,5,1,5,0,0,3,at_coder/arc017/A/4555726.py,at_coder/arc017/A,4182
8,1,6,6,1,9,0,0,8,at_coder/arc017/A/4910213.py,at_coder/arc017/A,4183
8,1,8,8,1,9,0,0,7,at_coder/arc017/A/4465533.py,at_coder/arc017/A,4189
6,0,11,11,1,6,0,0,4,at_coder/arc017/A/4338208.py,at_coder/arc017/A,4206
4,1,1,1,1,5,0,0,2,at_coder/arc017/A/4884140.py,at_coder/arc017/A,4202
6,0,3,3,1,6,0,0,2,at_coder/arc017/A/4639678.py,at_coder/arc017/A,4210
6,0,6,6,1,6,0,0,5,at_coder/arc017/A/4334405.py,at_coder/arc017/A,4187
9,1,6,6,1,10,0,0,2,at_coder/arc017/A/4662555.py,at_coder/arc017/A,4196
7,1,7,7,1,8,0,0,7,at_coder/arc017/A/4309298.py,at_coder/arc017/A,4191
7,0,4,4,1,7,0,0,2,at_coder/arc017/A/4561271.py,at_coder/arc017/A,4193
7,1,12,12,1,8,0,0,11,at_coder/arc017/A/4467152.py,at_coder/arc017/A,4175
7,1,5,5,1,8,0,0,4,at_coder/arc017/A/4886881.py,at_coder/arc017/A,4209
23,0,24,24,3,24,0,0,0,at_coder/arc017/C/2282727.py,at_coder/arc017/C,4262
20,2,63,63,11,21,0,0,12,at_coder/arc017/C/4791102.py,at_coder/arc017/C,4266
17,0,23,23,5,17,0,0,2,at_coder/arc017/C/2010433.py,at_coder/arc017/C,4259
24,0,25,25,3,24,0,0,0,at_coder/arc017/C/4123002.py,at_coder/arc017/C,4261
18,0,31,31,7,26,0,0,4,at_coder/arc017/C/1381026.py,at_coder/arc017/C,4258
31,0,33,33,5,33,0,0,4,at_coder/arc017/C/2982279.py,at_coder/arc017/C,4247
23,2,25,25,4,24,0,0,3,at_coder/arc017/C/3883182.py,at_coder/arc017/C,4267
26,4,33,33,5,27,0,0,10,at_coder/arc017/C/1810735.py,at_coder/arc017/C,4251
14,0,19,19,1,14,0,0,6,at_coder/arc017/B/4552023.py,at_coder/arc017/B,4239
11,0,11,11,1,11,0,0,5,at_coder/arc017/B/3728619.py,at_coder/arc017/B,4233
13,0,11,11,1,15,0,0,6,at_coder/arc017/B/3870228.py,at_coder/arc017/B,4232
11,0,13,13,1,11,0,0,5,at_coder/arc017/B/3642089.py,at_coder/arc017/B,4229
12,0,18,18,1,12,0,0,6,at_coder/arc017/B/4883411.py,at_coder/arc017/B,4219
11,0,12,12,1,11,0,0,5,at_coder/arc017/B/3883204.py,at_coder/arc017/B,4226
11,0,14,14,1,11,0,0,7,at_coder/arc017/B/4043955.py,at_coder/arc017/B,4225
11,3,13,13,1,12,0,0,5,at_coder/arc017/B/4072556.py,at_coder/arc017/B,4214
11,0,14,14,1,11,0,0,4,at_coder/arc017/B/3811277.py,at_coder/arc017/B,4218
13,0,8,8,1,13,0,0,3,at_coder/arc017/B/4135726.py,at_coder/arc017/B,4231
11,0,17,17,1,11,0,0,8,at_coder/arc017/B/4044086.py,at_coder/arc017/B,4221
11,3,13,13,1,12,0,0,5,at_coder/arc017/B/4126973.py,at_coder/arc017/B,4243
12,0,16,16,1,12,0,0,3,at_coder/arc017/B/4659320.py,at_coder/arc017/B,4240
10,0,12,12,1,10,0,0,8,at_coder/arc017/B/3812211.py,at_coder/arc017/B,4241
12,0,41,41,2,12,0,0,14,at_coder/arc017/B/4552075.py,at_coder/arc017/B,4216
7,0,6,6,0,7,0,0,4,at_coder/arc028/A/4803643.py,at_coder/arc028/A,29294
7,0,6,6,0,7,0,0,4,at_coder/arc028/A/4573079.py,at_coder/arc028/A,29299
7,0,9,9,0,7,0,0,5,at_coder/arc028/A/4666170.py,at_coder/arc028/A,29295
7,0,6,6,0,7,0,0,4,at_coder/arc028/A/4135097.py,at_coder/arc028/A,29292
6,0,5,5,0,6,0,0,2,at_coder/arc028/A/4169593.py,at_coder/arc028/A,29302
6,0,9,9,0,6,0,0,6,at_coder/arc028/A/4828824.py,at_coder/arc028/A,29279
7,0,7,7,0,7,0,0,5,at_coder/arc028/A/4835555.py,at_coder/arc028/A,29289
8,0,6,6,1,8,0,0,3,at_coder/arc028/A/4191951.py,at_coder/arc028/A,29290
6,0,6,6,0,6,0,0,2,at_coder/arc028/A/4566633.py,at_coder/arc028/A,29297
8,0,7,7,1,8,0,0,4,at_coder/arc028/A/4395221.py,at_coder/arc028/A,29276
6,0,7,7,0,6,0,0,2,at_coder/arc028/A/4656843.py,at_coder/arc028/A,29305
7,0,5,5,1,7,0,0,4,at_coder/arc028/A/4252168.py,at_coder/arc028/A,29286
8,0,6,6,1,8,0,0,3,at_coder/arc028/A/4180513.py,at_coder/arc028/A,29296
7,0,5,5,1,7,0,0,4,at_coder/arc028/A/4473259.py,at_coder/arc028/A,29273
17,2,14,14,2,18,0,0,2,at_coder/arc028/C/3593644.py,at_coder/arc028/C,29346
16,0,7,7,0,16,0,0,0,at_coder/arc028/B/3594511.py,at_coder/arc028/B,29334
102,96,409,409,18,134,19,5,232,at_coder/arc028/B/4402529.py,at_coder/arc028/B,29310
12,0,7,7,1,12,0,0,0,at_coder/arc028/B/2716119.py,at_coder/arc028/B,29327
13,0,6,6,1,13,0,0,4,at_coder/arc028/B/1986867.py,at_coder/arc028/B,29322
11,0,7,7,2,11,0,0,0,at_coder/arc028/B/2795066.py,at_coder/arc028/B,29337
15,0,8,8,1,16,0,0,0,at_coder/arc028/B/2403730.py,at_coder/arc028/B,29331
9,0,7,7,2,9,0,0,0,at_coder/arc028/B/2386170.py,at_coder/arc028/B,29317
11,0,7,7,2,11,0,0,0,at_coder/arc028/B/2890748.py,at_coder/arc028/B,29315
11,0,7,7,1,11,0,0,0,at_coder/arc028/B/2744094.py,at_coder/arc028/B,29323
15,0,16,16,3,15,0,0,5,at_coder/arc028/B/3317662.py,at_coder/arc028/B,29328
12,0,6,6,2,12,0,0,0,at_coder/arc028/B/3909732.py,at_coder/arc028/B,29311
11,0,7,7,2,11,0,0,0,at_coder/arc028/B/2704139.py,at_coder/arc028/B,29312
14,0,12,12,2,14,0,0,2,at_coder/arc028/B/4478345.py,at_coder/arc028/B,29318
11,3,9,9,1,12,0,0,0,at_coder/arc028/B/4132575.py,at_coder/arc028/B,29329
12,0,7,7,1,12,0,0,5,at_coder/arc028/B/2784551.py,at_coder/arc028/B,29324
14,0,13,13,6,14,0,0,7,at_coder/arc021/A/4338344.py,at_coder/arc021/A,5329
7,0,5,5,2,7,0,0,3,at_coder/arc021/A/4415090.py,at_coder/arc021/A,5332
7,0,8,8,4,7,0,0,6,at_coder/arc021/A/4249025.py,at_coder/arc021/A,5355
10,0,10,10,5,10,0,0,7,at_coder/arc021/A/4489445.py,at_coder/arc021/A,5341
13,0,16,16,2,13,0,0,10,at_coder/arc021/A/4728106.py,at_coder/arc021/A,5351
11,2,10,10,3,12,0,0,7,at_coder/arc021/A/4426671.py,at_coder/arc021/A,5327
9,0,8,8,2,9,0,0,4,at_coder/arc021/A/4642835.py,at_coder/arc021/A,5333
12,0,10,10,2,12,0,0,10,at_coder/arc021/A/4394230.py,at_coder/arc021/A,5344
10,0,6,6,4,11,0,0,6,at_coder/arc021/A/4907969.py,at_coder/arc021/A,5358
10,0,8,8,2,10,0,0,4,at_coder/arc021/A/4656806.py,at_coder/arc021/A,5337
11,0,10,10,3,12,0,1,7,at_coder/arc021/A/4803837.py,at_coder/arc021/A,5354
17,1,36,36,3,18,0,0,10,at_coder/arc021/C/3382139.py,at_coder/arc021/C,5391
19,1,39,39,4,20,0,0,7,at_coder/arc021/C/1613509.py,at_coder/arc021/C,5392
15,4,49,49,3,25,0,0,9,at_coder/arc021/C/1369364.py,at_coder/arc021/C,5402
27,9,53,53,4,34,0,0,13,at_coder/arc021/C/1291650.py,at_coder/arc021/C,5397
18,1,38,38,3,19,0,0,8,at_coder/arc021/C/2068028.py,at_coder/arc021/C,5400
18,9,55,55,5,20,0,0,14,at_coder/arc021/C/4628150.py,at_coder/arc021/C,5403
18,0,43,43,3,18,0,0,13,at_coder/arc021/C/4507113.py,at_coder/arc021/C,5394
18,1,38,38,3,19,0,0,8,at_coder/arc021/C/2068026.py,at_coder/arc021/C,5393
13,0,8,8,2,13,0,0,2,at_coder/arc021/B/2067964.py,at_coder/arc021/B,5382
8,0,5,5,1,8,0,0,3,at_coder/arc021/B/2833755.py,at_coder/arc021/B,5365
8,0,6,6,1,8,0,0,3,at_coder/arc021/B/2814484.py,at_coder/arc021/B,5378
9,0,9,9,2,9,0,0,3,at_coder/arc021/B/3813342.py,at_coder/arc021/B,5383
