8,1
12,1
15,1
16,1
24,1
26,1
27,1
30,1
33,1
36,1
38,1
45,3
47,3
48,3
54,3
62,3
65,3
68,3
71,3
77,4
81,4
82,4
83,4
87,4
90,4
93,4
98,4
101,4
102,4
105,4
106,4
107,4
110,4
111,4
112,4
114,5
121,5
122,5
123,5
124,5
127,5
131,5
133,5
137,5
144,5
146,5
149,5
150,5
151,5
152,5
153,5
161,6
166,6
167,6
170,6
173,6
174,6
175,6
177,6
179,6
180,6
183,6
184,6
186,6
187,6
191,6
195,7
196,7
197,7
202,7
208,7
209,7
210,7
213,7
218,7
222,7
224,7
227,7
228,7
231,7
235,8
239,8
240,8
246,8
252,8
257,8
265,8
267,9
272,9
275,9
283,9
286,9
292,9
294,9
299,9
302,9
308,10
309,10
310,10
314,10
319,10
320,10
321,10
325,10
326,10
333,10
342,10
344,10
347,11
348,11
350,11
352,11
355,11
356,11
358,11
359,11
365,11
369,11
376,11
378,11
379,11
380,11
383,11
384,11
385,12
389,12
393,12
395,12
400,12
403,12
406,12
408,12
409,12
411,12
413,12
415,12
418,12
421,12
429,13
433,13
435,13
437,13
439,13
440,13
441,13
443,13
444,13
447,13
448,13
451,13
459,13
460,13
462,13
465,14
467,14
468,14
469,14
475,14
479,14
480,14
481,14
483,14
485,14
487,14
489,14
494,14
496,14
498,14
499,14
501,14
505,15
511,15
520,15
523,15
525,15
528,15
530,15
531,15
540,15
541,15
542,15
543,15
545,16
548,16
551,16
552,16
553,16
560,16
562,17
565,17
566,17
567,17
571,17
578,17
579,17
580,17
582,17
584,17
586,17
590,17
593,17
594,17
600,17
602,18
603,19
604,20
606,20
614,20
628,20
633,20
636,20
640,20
641,20
642,20
647,21
650,21
654,21
655,21
657,21
662,21
663,21
664,21
666,21
667,21
668,21
673,21
674,21
677,21
680,21
682,21
683,21
684,22
687,22
688,22
691,22
692,22
693,22
694,22
695,22
698,22
699,22
701,22
702,22
703,22
707,22
709,22
725,23
729,23
734,23
737,23
742,23
743,23
744,23
746,23
747,23
748,23
758,23
760,23
761,23
762,23
763,23
764,24
765,24
768,24
769,24
770,24
771,24
772,24
773,24
774,24
781,24
787,25
788,25
789,25
790,25
796,25
797,25
798,25
806,25
810,25
812,25
819,25
821,25
822,25
823,25
826,26
827,26
831,26
832,26
838,26
840,26
842,26
845,26
846,26
847,26
852,26
855,26
857,26
858,26
860,26
865,27
870,27
872,27
875,27
878,27
882,27
883,27
884,27
887,27
894,27
906,28
912,28
917,28
918,28
922,28
925,28
929,28
937,28
939,28
947,29
952,29
957,29
959,29
960,29
961,29
962,29
963,29
966,29
971,29
975,29
977,29
979,29
980,29
982,29
983,30
984,30
992,30
995,30
998,30
1000,30
1005,30
1010,30
1014,30
1018,30
1020,30
1021,30
1022,30
1028,31
1031,31
1032,31
1033,31
1034,31
1035,31
1038,31
1039,31
1040,31
1042,31
1043,31
1046,31
1053,31
1058,31
1061,31
1069,32
1071,32
1072,32
1074,32
1075,32
1076,32
1079,32
1080,32
1081,32
1084,32
1090,32
1093,32
1094,32
1101,32
1104,33
1108,33
1111,33
1114,33
1116,33
1117,33
1122,33
1124,33
1126,33
1127,33
1128,33
1130,33
1133,33
1134,33
1136,33
1141,33
1142,33
1144,34
1145,34
1148,34
1149,34
1150,34
1151,34
1157,34
1163,34
1167,34
1171,34
1174,34
1175,34
1179,34
1180,34
1181,34
1189,35
1193,35
1194,35
1197,35
1198,35
1200,35
1201,35
1207,35
1208,35
1209,35
1211,35
1212,35
1217,35
1219,35
1223,36
1225,36
1226,36
1233,36
1234,36
1245,36
1250,36
1253,36
1254,36
1255,36
1257,36
1258,36
1260,36
1262,36
1263,37
1266,37
1271,37
1272,37
1276,37
1281,37
1282,37
1283,37
1286,37
1290,37
1291,37
1293,37
1294,37
1295,37
1298,37
1303,38
1309,38
1312,38
1313,38
1314,38
1316,38
1317,38
1321,38
1330,38
1335,38
1337,38
1338,38
1342,39
1346,39
1347,39
1349,39
1352,39
1355,39
1357,39
1358,39
1368,39
1369,39
1370,39
1371,39
1381,39
1383,40
1386,40
1387,40
1390,40
1392,40
1397,40
1398,40
1401,40
1402,40
1404,40
1408,40
1412,40
1413,40
1414,40
1416,40
1419,40
1421,40
1425,41
1428,41
1429,41
1434,41
1435,41
1441,41
1442,41
1444,41
1448,41
1451,41
1452,41
1454,41
1459,41
1460,41
1462,42
1464,42
1466,42
1467,42
1468,42
1471,42
1472,42
1475,42
1477,42
1481,42
1483,42
1486,42
1491,42
1493,42
1495,42
1497,42
1499,42
1505,43
1506,43
1507,43
1511,43
1514,43
1521,43
1522,43
1525,43
1529,43
1530,43
1535,43
1538,43
1539,43
1541,43
1543,44
1544,44
1545,44
1548,44
1549,44
1554,44
1557,44
1559,44
1561,44
1566,44
1572,44
1573,44
1575,44
1578,44
1581,44
1582,45
1584,45
1587,45
1588,45
1589,45
1592,45
1593,45
1595,45
1597,45
1598,45
1603,45
1608,45
1610,45
1612,45
1613,45
1614,45
1615,45
1621,45
1623,46
1625,46
1627,46
1632,46
1635,46
1639,46
1642,46
1643,46
1644,46
1647,46
1648,46
1649,46
1650,46
1652,46
1654,46
1655,46
1658,46
1660,46
1661,46
1663,47
1664,47
1669,47
1672,47
1673,47
1675,47
1684,47
1687,47
1688,47
1691,47
1692,47
1694,47
1699,47
1700,47
1702,48
1704,48
1705,48
1710,48
1711,48
1713,48
1716,48
1718,48
1719,48
1722,48
1723,48
1724,48
1728,48
1730,48
1736,48
1739,48
1742,49
1744,49
1748,49
1749,49
1750,49
1751,49
1755,49
1758,49
1762,49
1765,49
1766,49
1770,49
1771,49
1774,49
1782,50
1784,50
1785,50
1786,50
1790,50
1803,50
1804,50
1805,50
1807,50
1812,50
1813,50
1819,50
1820,50
1824,51
1827,51
1828,51
1829,51
1830,51
1835,51
1838,51
1842,51
1845,51
1847,51
1851,51
1852,51
1855,51
1857,51
1860,51
1865,52
1872,52
1874,52
1875,52
1881,52
1893,52
1901,53
1903,53
1905,54
1906,54
1908,54
1911,54
1915,54
1920,54
1923,54
1924,54
1930,54
1934,54
1943,54
1945,55
1946,55
1949,55
1951,55
1952,55
1953,56
1954,56
1955,56
1960,56
1971,56
1972,56
1974,56
1980,56
1983,56
1985,56
1992,56
2002,57
2003,57
2007,57
2009,57
2011,57
2012,57
2013,57
2014,57
2015,57
2016,57
2017,57
2018,57
2019,57
2020,57
2024,57
2026,58
2029,58
2031,58
2032,58
2042,58
2047,58
2049,58
2051,58
2055,58
2059,58
2063,58
2064,58
2066,59
2067,59
2069,59
2070,59
2071,59
2073,59
2076,59
2078,59
2082,59
2084,59
2085,59
2087,60
2088,60
2090,60
2091,60
2092,60
2094,60
2098,60
2099,60
2101,60
2108,60
2109,60
2112,60
2114,60
2118,60
2121,60
2122,60
2124,60
2130,61
2132,61
2136,61
2139,61
2140,61
2141,61
2146,61
2148,61
2150,61
2151,61
2156,61
2159,61
2164,61
2167,62
2169,62
2173,62
2174,62
2175,62
2176,62
2177,62
2182,62
2185,62
2189,62
2190,62
2194,62
2200,62
2201,62
2204,62
2206,62
2210,63
2213,63
2215,63
2217,63
2220,63
2221,63
2226,63
2227,63
2233,63
2236,63
2237,63
2239,63
2250,64
2254,64
2255,64
2260,64
2261,64
2270,64
2272,64
2274,64
2275,64
2276,64
2279,64
2280,64
2283,64
2286,64
2287,65
2292,65
2294,65
2298,65
2300,65
2302,65
2303,65
2304,65
2306,65
2312,65
2313,65
2319,65
2329,66
2337,66
2338,66
2339,66
2341,66
2342,66
2346,66
2349,66
2353,66
2358,66
2359,66
2360,66
2362,66
2365,66
2366,66
2371,67
2372,67
2376,67
2383,67
2391,67
2396,68
2401,68
2404,68
2405,68
2407,68
2408,68
2409,68
2411,68
2412,68
2413,68
2414,68
2420,68
2421,68
2427,68
2429,68
2434,68
2441,69
2444,69
2448,69
2451,69
2453,69
2455,69
2457,69
2458,69
2459,69
2461,69
2462,69
2470,69
2473,69
2475,70
2476,70
2477,70
2478,70
2479,70
2480,70
2483,70
2490,70
2494,70
2496,70
2501,70
2503,70
2504,70
2508,70
2517,71
2518,71
2520,71
2522,71
2525,71
2531,71
2532,71
2533,71
2535,71
2536,71
2542,71
2544,71
2551,71
2553,71
2554,71
2556,72
2563,72
2564,72
2567,72
2568,72
2570,72
2573,72
2576,72
2579,72
2580,72
2581,72
2583,72
2589,72
2595,73
2599,73
2603,73
2607,73
2608,73
2611,73
2616,73
2618,73
2619,73
2620,73
2624,73
2626,73
2628,73
2629,73
2634,73
2635,74
